company,segment,emotion_score,emotional_entry_count,average_sentiment_score,sentiment_entry_count,percentage_difference,starting_time
boeing,output228,,,0.0107614355427878,14.0,-0.336645715627606,13:40:57
boeing,output229,,,-0.2396200224757195,8.0,0.1279591718790908,13:41:57
boeing,output230,,,0.5011301438013712,12.0,0.0302103163810142,13:42:57
boeing,output231,,,0.9770669788122176,8.0,0.1910058971731642,13:43:57
boeing,output232,,,-0.0729844942688942,8.0,0.2132536390422771,13:44:57
boeing,output233,,,-0.0036445558071136,10.0,0.1639960625526696,13:45:57
boeing,output234,,,0.561629875710136,19.0,0.3202810590177764,13:46:57
boeing,output235,,,0.0375541845957437,6.0,-0.1769790695308571,13:47:57
boeing,output236,,,-0.3189187996527728,17.0,0.2015051316570926,13:48:57
boeing,output237,,,-0.3061563313007355,10.0,0.3553513899108247,13:49:57
boeing,output238,,,0.3064631422360738,3.0,-0.8863354664600814,13:50:57
boeing,output239,,,-0.7936508059501648,1.0,-1.93544968574807,13:51:57
boeing,output240,,,0.2704320507390158,14.0,0.1142162828237891,13:52:57
boeing,output241,,,0.1971557676792144,10.0,0.5280761958473048,13:53:57
boeing,output242,,,-0.0681987404823303,9.0,0.0767111949280384,13:54:57
boeing,output243,,,-0.3257317195336024,12.0,0.5875295444728612,13:55:57
boeing,output244,,,0.1410055501120431,14.0,-1.1480860676001892,13:56:57
boeing,output245,,,-0.3855805351183964,13.0,0.0588639336312651,13:57:57
boeing,output246,,,-0.0784958958625793,15.0,-1.4212239857993367,13:58:57
boeing,output247,,,0.5816183686256409,11.0,0.2893707156698032,13:59:57
boeing,output248,,,0.2449949234724045,8.0,0.2720459295819237,14:00:57
boeing,output249,,,-0.5512501200040182,9.0,0.0084307613168597,14:01:57
boeing,output250,,,0.297499046606176,17.0,0.3792678698544639,14:02:57
boeing,output251,,,0.3994893151171067,17.0,-0.5355931988723908,14:03:57
boeing,output252,,,0.2890383104483287,12.0,-0.1264888362601254,14:04:57
boeing,output253,-0.5,2.0,0.3859267497062683,25.0,0.0704239641719713,14:05:57
boeing,output254,-0.3684210526315789,19.0,0.342812736829122,3.0,-0.8228490982519,14:06:57
boeing,output255,,,0.0313617177307605,16.0,0.1477850651638506,14:07:57
boeing,output256,,,-0.697484090924263,12.0,0.2456658121198357,14:08:57
boeing,output257,,,-0.3389864166577657,9.0,0.0,14:09:57
boeing,output258,,,-0.0102300196886062,4.0,-0.0816243618834648,14:10:57
boeing,output259,,,0.898185670375824,1.0,-1.6206583165597417,14:11:57
boeing,output260,,,0.6779968490203222,12.0,-0.171374917591405,14:12:57
boeing,output261,,,0.3192709386348724,6.0,-0.0599437033217695,14:13:57
boeing,output262,,,-0.3591512242952983,9.0,0.0,14:14:57
boeing,output263,,,-0.2624798814455668,3.0,0.2399005916190218,14:15:57
boeing,output264,,,0.3024408353699578,9.0,0.2801973731503911,14:16:57
boeing,output265,,,-0.4160895006997244,7.0,-0.2124139917635138,14:17:57
boeing,output266,,,0.1740274183890398,17.0,-0.3035028513163511,14:18:57
boeing,output267,,,0.2728988017354692,14.0,0.195728161903621,14:19:57
boeing,output268,,,0.5538842810524834,9.0,-0.7682173287671131,14:20:57
boeing,output269,,,-0.4060803055763245,7.0,0.5122539210979193,14:21:57
boeing,output270,,,-0.5323434174060822,8.0,-0.2228722043576873,14:22:57
boeing,output271,,,-0.3654849171638489,10.0,0.216911916564568,14:23:57
boeing,output272,,,0.2657742244856698,14.0,0.549296293354605,14:24:57
boeing,output273,,,0.0782850980758667,11.0,-0.3766553262338794,14:25:57
boeing,output274,,,0.7508809417486191,8.0,0.1516448020055541,14:26:57
boeing,output275,,,0.0295271774133046,12.0,0.2435913904297529,14:27:57
boeing,output276,,,-0.3988329443064602,11.0,-0.4439784070330466,14:28:57
boeing,output277,,,0.5445121063126458,9.0,-5.230322460069881,14:29:57
boeing,output278,,,-0.0105680748820304,8.0,-1.1435669091497782,14:30:57
boeing,output279,,,-0.6895416478315989,6.0,-0.9313578716638186,14:31:57
boeing,output280,,,-0.5912025462497364,11.0,0.2140142081326528,14:32:57
boeing,output281,,,-0.3819018900394439,10.0,-0.0180155778838462,14:33:57
boeing,output282,,,-0.9921108961105348,5.0,-1.2814278489062234,14:34:57
boeing,output283,,,0.3492692907651265,3.0,-0.2976864329983115,14:35:57
boeing,output284,,,-0.0350204293544475,13.0,0.3036572428422835,14:36:57
boeing,output285,,,-0.0846408513876108,13.0,0.1912261175208511,14:37:57
boeing,output286,,,-0.3592225114504496,6.0,-0.2041568923078744,14:38:57
boeing,output287,,,0.4704348444938659,15.0,-0.2588696996399638,14:39:57
boeing,output288,-1.0,4.0,-0.7424562743731907,7.0,0.6823803430066109,14:40:57
boeing,output289,,,-0.1109934031963348,10.0,-0.0322187612902432,14:41:57
boeing,output290,,,-0.7106480257851737,14.0,0.6812393584719124,14:42:57
boeing,output291,-0.9523809523809524,21.0,0.264582747220993,10.0,0.0669678348778939,14:43:57
boeing,output292,-0.8947368421052632,19.0,0.0409281492233276,15.0,-1.5034664697467002,14:44:57
boeing,output293,-1.0,1.0,0.3722904473543167,16.0,0.4232119979214651,14:45:57
boeing,output294,-0.8888888888888888,9.0,-0.0260606748717171,14.0,0.4958733185487382,14:46:57
boeing,output295,,,-0.2467877003881666,9.0,-0.1816751031058639,14:47:57
boeing,output296,,,0.3783664107322693,14.0,0.0102762479850067,14:48:57
boeing,output297,,,-0.1540188014507293,10.0,-4.928294854517114,14:49:57
boeing,output298,,,-0.042255938053131,12.0,0.9090382793747754,14:50:57
boeing,output299,,,-0.1385967986924307,14.0,-0.4112835196282177,14:51:57
boeing,output300,,,-0.9983084201812744,1.0,0.2293615752324029,14:52:57
boeing,output301,,,0.1033621860875023,18.0,-0.310400277236508,14:53:57
boeing,output302,,,-0.0178081904138837,14.0,-0.290368386013718,14:54:57
boeing,output303,,,-0.7894956395030022,8.0,0.0981019498536076,14:55:57
boeing,output304,,,0.1580617874860763,8.0,-0.057817025081227,14:56:57
boeing,output305,,,-0.2926856974760691,6.0,0.7447665807991435,14:57:57
boeing,output306,-0.6666666666666666,3.0,-0.5758391737937927,10.0,0.2987834687856729,14:58:57
boeing,output307,-1.0,3.0,0.107865996658802,16.0,0.1314945723706798,14:59:57
boeing,output308,,,-0.5925339460372925,5.0,0.4513644121443839,15:00:57
boeing,output309,,,-0.7709913320011563,9.0,-0.1947181138085446,15:01:57
boeing,output310,,,-0.7245230674743652,9.0,-0.1115253854750935,15:02:57
boeing,output311,,,-0.2017063379287719,5.0,0.3462230671464439,15:03:57
boeing,output312,,,-0.6247404873371124,10.0,-0.3051218220126431,15:04:57
boeing,output313,,,-0.5958389202753703,15.0,-0.3091926724312396,15:05:57
boeing,output314,,,-0.3528999553786384,9.0,0.1527113764479437,15:06:57
boeing,output315,,,-0.341539055109024,6.0,0.1332870152698004,15:07:57
boeing,output316,,,-0.3376872738202413,6.0,0.0463305789675562,15:08:57
boeing,output317,,,-0.0127111673355103,6.0,-0.1676454793214473,15:09:57
boeing,output318,,,-0.0197057475646336,12.0,-0.1693109794872637,15:10:57
boeing,output319,,,-0.3413245677947998,6.0,0.167171384189736,15:11:57
boeing,output320,,,-0.1243592202663421,14.0,0.0567833344861316,15:12:57
boeing,output321,,,0.0512822270393371,8.0,0.1574170572131294,15:13:57
boeing,output322,,,-0.3860721699893475,16.0,0.0226399730695836,15:14:57
boeing,output323,,,0.5814463821324435,11.0,-0.0130981582735143,15:15:57
boeing,output324,,,0.3508818679385715,9.0,-0.2464773091980787,15:16:57
boeing,output325,,,-0.2944223185380299,12.0,0.070494764935628,15:17:57
boeing,output326,,,0.0401377280553181,9.0,0.0614913094728232,15:18:57
boeing,output327,,,0.196486222743988,5.0,0.1605133228556148,15:19:57
boeing,output328,,,0.14268525938193,12.0,0.1650498099987101,15:20:57
boeing,output329,,,0.3394788106282552,3.0,0.3496731433344576,15:21:57
boeing,output330,,,-0.11062251329422,5.0,-0.942358790842147,15:22:57
boeing,output331,,,-0.0006714761257172,2.0,0.1791853302227424,15:23:57
boeing,output332,,,-0.9974332451820374,1.0,-0.2210856882229902,15:24:57
boeing,output333,,,0.3047920962174733,18.0,0.0604137494112993,15:25:57
boeing,output334,,,-0.0940717856089274,9.0,0.2513780014824949,15:26:57
boeing,output335,,,0.9998419284820556,1.0,-0.2877289730330752,15:27:57
crowdstrike,output033,,,-0.2209924533963203,8.0,-0.2741607460669957,14:26:50
crowdstrike,output034,,,-0.0034132674336433,8.0,0.3589336012754658,14:27:50
crowdstrike,output035,,,0.3050033569335937,15.0,0.0312570343437966,14:28:50
crowdstrike,output036,,,0.9945084005594254,12.0,-0.0568591043943867,14:29:50
crowdstrike,output037,,,0.2366598356853831,11.0,-0.4744430816157099,14:30:50
crowdstrike,output038,,,-0.3407382766405741,9.0,-0.3293703508118623,14:31:50
crowdstrike,output039,,,-0.6420598526795704,6.0,0.1920518074758264,14:32:50
crowdstrike,output040,,,-0.1966207623481751,5.0,0.0369298874877191,14:33:50
crowdstrike,output041,,,0.5691510677337647,15.0,0.1444919212194112,14:34:50
crowdstrike,output042,,,-0.7966050722382285,11.0,-0.0083075269786269,14:35:50
crowdstrike,output043,,,0.7995759069919586,10.0,0.0934255427003174,14:36:50
crowdstrike,output044,,,0.5939158073493412,14.0,-0.6868619561297896,14:37:50
crowdstrike,output045,0.125,8.0,0.932460383574168,15.0,-0.8196663223039592,14:38:50
crowdstrike,output046,,,0.8120319897478278,11.0,0.0726853511656996,14:39:50
crowdstrike,output047,,,-0.0008521854877471,10.0,0.1169491349513077,14:40:50
crowdstrike,output048,,,0.3504750240932811,11.0,-0.0883167161660847,14:41:50
crowdstrike,output049,,,0.0357976257801055,8.0,-0.0439565936874834,14:42:50
crowdstrike,output050,,,0.7038250290430509,13.0,0.2554920544895283,14:43:50
crowdstrike,output051,,,0.1960479319095611,10.0,-0.1085001502233752,14:44:50
crowdstrike,output052,,,0.1128944321112199,11.0,0.1200669273291385,14:45:50
crowdstrike,output053,,,0.2731364018776837,17.0,0.241215182539169,14:46:50
crowdstrike,output054,,,-0.2815059497952461,8.0,0.2785786223602203,14:47:50
crowdstrike,output055,,,0.3002020021279653,6.0,0.163640953148043,14:48:50
crowdstrike,output056,,,-0.3381764633314949,7.0,-0.1532536147511639,14:49:50
crowdstrike,output057,,,-0.3639660477638244,6.0,0.0580495797361302,14:50:50
crowdstrike,output058,,,-0.0056097010771433,6.0,0.0933954901836535,14:51:50
crowdstrike,output059,,,0.5204891988209316,21.0,0.1512956111479891,14:52:50
crowdstrike,output060,0.0,2.0,0.2506164535880089,8.0,0.1369346633766109,14:53:50
crowdstrike,output061,-0.0625,16.0,-0.1124877598550584,9.0,-0.1311251872979395,14:54:50
crowdstrike,output062,0.0,10.0,0.125403881072998,9.0,-0.043152744184409,14:55:50
crowdstrike,output063,0.0,16.0,0.7239293232560158,8.0,0.1802515252371235,14:56:50
crowdstrike,output064,-0.1,10.0,-0.685127504169941,8.0,-0.5371587236533807,14:57:50
crowdstrike,output065,0.3333333333333333,3.0,0.4965224415063858,20.0,0.0355158732254319,14:58:50
crowdstrike,output066,,,0.2550624385476112,8.0,-0.3167843167715915,14:59:50
crowdstrike,output067,,,-0.1886206150054931,5.0,0.0604175091662055,15:00:50
crowdstrike,output068,,,0.3301706214745838,6.0,0.153057019357671,15:01:50
crowdstrike,output069,,,0.3517251908779144,6.0,0.0371731259380634,15:02:50
crowdstrike,output070,,,0.1840894454055362,18.0,0.1925861074471843,15:03:50
crowdstrike,output071,0.0,16.0,-0.735135868191719,8.0,-0.0380847226736249,15:04:50
crowdstrike,output072,0.0,14.0,-0.5058025850190057,9.0,0.222349083619198,15:05:50
crowdstrike,output073,,,-0.0064171403646468,4.0,0.0068677677109319,15:06:50
crowdstrike,output074,,,0.1959171056747436,5.0,0.1314269968311229,15:07:50
crowdstrike,output075,,,0.0595661699771881,6.0,-0.0094116252161599,15:08:50
crowdstrike,output076,0.0,2.0,0.5750406102130288,19.0,0.2649313666314119,15:09:50
crowdstrike,output077,-0.1428571428571428,7.0,0.2978403270244598,6.0,0.0808878115154411,15:10:50
crowdstrike,output078,0.0,7.0,-0.9983130693435668,1.0,0.0265213772793597,15:11:50
crowdstrike,output079,0.0,5.0,-0.984774778286616,6.0,-0.0235084788858265,15:12:50
crowdstrike,output080,-0.2,5.0,-0.9994261264801024,1.0,-0.0933801100007949,15:13:50
crowdstrike,output081,0.0,1.0,0.5552130206938712,31.0,-0.127474146444649,15:14:50
crowdstrike,output082,,,-0.0064507782459259,10.0,0.1358924691371952,15:15:50
crowdstrike,output083,,,0.418894852910723,7.0,-1.2725879518607532,15:16:50
crowdstrike,output084,0.25,4.0,0.1650749206542968,10.0,-0.7210067600289918,15:17:50
crowdstrike,output085,-1.0,1.0,0.5946304798126221,5.0,0.1855893647775475,15:18:50
crowdstrike,output086,0.5,2.0,0.9989295601844788,1.0,0.5981702126182701,15:19:50
crowdstrike,output087,0.0,2.0,0.1340052684148152,9.0,-0.3688630358666278,15:20:50
crowdstrike,output088,,,-0.0763429999351501,11.0,0.2886277339662954,15:21:50
crowdstrike,output089,,,-0.2229521125555039,8.0,-0.8801420617407978,15:22:50
crowdstrike,output090,,,-0.3243030806382497,6.0,-0.2952002243575062,15:23:50
crowdstrike,output091,,,-0.357808565100034,12.0,0.2101163136029828,15:24:50
crowdstrike,output092,,,0.4335980713367462,16.0,-0.0115526567555867,15:25:50
crowdstrike,output093,0.0,1.0,-0.6706078549226125,6.0,0.1931013695337722,15:26:50
crowdstrike,output094,,,-0.9718962535262108,8.0,0.0329857369322134,15:27:50
crowdstrike,output095,,,-0.9977466464042664,1.0,0.0455437804016445,15:28:50
crowdstrike,output096,,,0.0065796801022121,14.0,0.0047843889561066,15:29:50
crowdstrike,output097,,,0.1853181372086207,12.0,0.2005356329929388,15:30:50
crowdstrike,output098,,,-0.3747969780649458,7.0,0.065131209246832,15:31:50
crowdstrike,output099,0.0,16.0,0.9038889408111572,1.0,0.2042650806028374,15:32:50
crowdstrike,output100,,,0.1163467367490132,15.0,0.1054777481345334,15:33:50
crowdstrike,output101,-0.1,10.0,-0.4822236150503159,8.0,0.0653560787172332,15:34:50
crowdstrike,output102,0.0,5.0,0.0615727691089405,17.0,0.0277479962541432,15:35:50
crowdstrike,output103,0.0,1.0,0.4457831723349435,7.0,0.0314974451210347,15:36:50
crowdstrike,output104,0.0,2.0,0.0926785794171419,11.0,-0.1363890211312426,15:37:50
crowdstrike,output105,-0.25,4.0,-0.3124401072661082,6.0,-0.0876982263579418,15:38:50
crowdstrike,output106,,,0.1200502249929639,9.0,-0.1475794481028211,15:39:50
crowdstrike,output107,,,0.2862385426248823,14.0,0.4144661553216657,15:40:50
crowdstrike,output108,-0.2,10.0,-0.5961473941802978,5.0,0.1376189489459297,15:41:50
crowdstrike,output109,0.0,1.0,-0.4481537086623054,7.0,-0.1117181250703818,15:42:50
crowdstrike,output110,-0.25,4.0,-0.992639422416687,1.0,0.0591068342609868,15:43:50
crowdstrike,output111,0.0,5.0,-0.303154604775565,14.0,0.0989072818297872,15:44:50
crowdstrike,output112,0.0,7.0,0.1169459521770477,4.0,-0.2209668024978705,15:45:50
crowdstrike,output113,,,-2.575914065044982e-05,6.0,0.2936535498088343,15:46:50
crowdstrike,output114,,,0.1116708733818747,11.0,-0.1158814925489562,15:47:50
crowdstrike,output115,-0.0714285714285714,14.0,-0.3655366727284023,7.0,0.0993251643923616,15:48:50
crowdstrike,output116,-0.0769230769230769,13.0,-0.1227458545139857,7.0,-0.277339867299634,15:49:50
crowdstrike,output117,-1.0,1.0,-0.1071408174254677,11.0,-0.5427553491606723,15:50:50
crowdstrike,output118,0.0,4.0,0.6091981927553812,6.0,0.3039961104707956,15:51:50
crowdstrike,output119,0.0,1.0,-0.1927875399589537,5.0,-0.1057959858082085,15:52:50
crowdstrike,output120,0.0,1.0,-0.6608375012874603,6.0,-0.0807377314081501,15:53:50
crowdstrike,output121,0.0,1.0,-0.4478656053543091,11.0,-0.0917976881087159,15:54:50
crowdstrike,output122,,,0.1306863752278414,11.0,-0.313980068541983,15:55:50
crowdstrike,output123,,,-0.0930296074260364,11.0,-0.0125565346479563,15:56:50
crowdstrike,output124,,,0.0008881290753682,6.0,0.1606488118575862,15:57:50
crowdstrike,output125,,,-0.2057293142591204,7.0,0.3787479095837623,15:58:50
crowdstrike,output126,,,0.4035479531568639,17.0,2.0324913455983085,15:59:50
facebook1,output014,,,0.6993899047374725,8.0,0.0648999946563267,09:59:39
facebook1,output015,,,0.0307618975639343,10.0,-0.2175524292958311,10:00:39
facebook1,output016,,,0.4247415150914873,7.0,-0.1954173422687761,10:01:39
facebook1,output017,,,-0.3706212639808655,7.0,0.0605994439789634,10:02:39
facebook1,output018,,,-0.4456856101751327,8.0,0.0494436322573541,10:03:39
facebook1,output019,-1.0,2.0,0.4695272147655487,14.0,-0.1245737487362204,10:04:39
facebook1,output020,,,0.0663275122642517,9.0,0.0957089778974466,10:05:39
facebook1,output021,,,-0.7011204866262583,13.0,-0.1596364933614437,10:06:39
facebook1,output022,,,-0.586095142364502,15.0,-0.0666159357655639,10:07:39
facebook1,output023,,,-0.1910905241966247,12.0,0.0263876563004404,10:08:39
facebook1,output024,,,0.5757962703704834,15.0,0.0596927099509832,10:09:39
facebook1,output025,-0.9318181818181818,44.0,0.8646004841877862,26.0,0.0638221966447284,10:10:39
facebook1,output026,-0.9655172413793104,29.0,-0.2194629788398742,10.0,0.0154011111228392,10:11:39
facebook1,output027,-0.7916666666666666,24.0,0.1897718235850334,8.0,-0.0754934882963893,10:12:39
facebook1,output028,-0.8,40.0,-0.1815232733885447,12.0,0.0256250403008281,10:13:39
facebook1,output029,-0.925925925925926,27.0,0.4368566828114645,14.0,-0.1754483235811803,10:14:39
facebook1,output030,-0.9629629629629628,27.0,0.3820653359095255,15.0,0.1811794317862701,10:15:39
facebook1,output031,-1.0,24.0,-0.1716991066932678,12.0,0.0881612336158541,10:16:39
facebook1,output032,-1.0,22.0,0.0595594749731176,17.0,0.0027368219798337,10:17:39
facebook1,output033,-1.0,59.0,-1.1220574378958034e-05,12.0,0.0248534756720825,10:18:39
facebook1,output034,-1.0,7.0,-0.1942337810993194,10.0,0.0261747752116628,10:19:39
facebook1,output035,-1.0,7.0,-0.3342631326781379,9.0,-0.0574943855150972,10:20:39
facebook1,output036,-0.95,20.0,-0.9751853495836258,8.0,0.0304222243968699,10:21:39
